A Foggy Day,Just_Standards.pdf,120
A Man and A Woman,Just_Standards.pdf,242
A Sunday Kind of Love,Just_Standards.pdf,332
After You,Just_Standards.pdf,10
Ain't Misbehavin',Just_Standards.pdf,9
Ain't She Sweet,Just_Standards.pdf,12
Al Di La,Just_Standards.pdf,13
Alice in Wonderland,Just_Standards.pdf,14
All of You,Just_Standards.pdf,15
All or Nothing at All,Just_Standards.pdf,16
All the Things You Are,Just_Standards.pdf,18
All the Way,Just_Standards.pdf,20
All Through the Night,Just_Standards.pdf,22
Almost Like Being In Love,Just_Standards.pdf,24
Am I Blue,Just_Standards.pdf,26
Anything Goes,Just_Standards.pdf,28
April in Paris,Just_Standards.pdf,30
As Time Goes By,Just_Standards.pdf,32
At Last,Just_Standards.pdf,34
At Long Last Love,Just_Standards.pdf,36
A-Tisket A-Tasket,Just_Standards.pdf,38
Autumn in New York,Just_Standards.pdf,40
Be a Clown,Just_Standards.pdf,42
Begin the Beguine,Just_Standards.pdf,44
Bei Mir Bist Du Schon,Just_Standards.pdf,46
Bess You Is My Woman Now,Just_Standards.pdf,48
Best is Yet to Come (The),Just_Standards.pdf,50
Best Things in Life Are Free (The),Just_Standards.pdf,47
Between the Devil and the Deep Blue Sea,Just_Standards.pdf,52
Bewitched Bothered and Bewildered,Just_Standards.pdf,54
Bidin' My Time,Just_Standards.pdf,56
Bill Bailey Won't You Please Come Home,Just_Standards.pdf,53
Birth of the Blues,Just_Standards.pdf,58
Blue Moon,Just_Standards.pdf,60
Blue Room (The),Just_Standards.pdf,62
Blues in the Night,Just_Standards.pdf,64
Body and Soul,Just_Standards.pdf,59
Boogie Woogie Bugle Boy,Just_Standards.pdf,66
Boulevard of Broken Dreams (The),Just_Standards.pdf,68
But Not For Me,Just_Standards.pdf,70
Bye Bye Blackbird,Just_Standards.pdf,72
Candy,Just_Standards.pdf,76
Can't Help Lovin' Dat Man,Just_Standards.pdf,74
Charade,Just_Standards.pdf,78
Cherry Pink and Apple Blossom White,Just_Standards.pdf,80
Come Blow Your Horn,Just_Standards.pdf,82
Come Fly With Me,Just_Standards.pdf,84
Come Rain or Come Shine,Just_Standards.pdf,81
Cry Me a River,Just_Standards.pdf,86
Dancing in the Dark,Just_Standards.pdf,88
Dancing on the Ceiling,Just_Standards.pdf,90
Day In Day Out,Just_Standards.pdf,92
Day in the Life of a Fool,Just_Standards.pdf,87
Days of Wine and Roses,Just_Standards.pdf,94
Deep Purple,Just_Standards.pdf,95
Do Nothin' Till You Hear From Me,Just_Standards.pdf,96
Dock of the Bay (Sittin' on the),Just_Standards.pdf,98
Don't Blame Me,Just_Standards.pdf,100
Don't Cry For Me Argentina,Just_Standards.pdf,102
Don't Fence Me In,Just_Standards.pdf,97
Don't Get Around Much Anymore,Just_Standards.pdf,104
East of the Sun and West of the Moon,Just_Standards.pdf,105
Easy to Love,Just_Standards.pdf,106
